"","resRA","rrr","Vmag","SAO"
"7622",19.96261111,16.78916667,5.53,105471
"7623",19.99561111,-35.27638889,4.37,211716
"7624",19.99758333,-34.69777778,5.3,211717
"7625",20.02908333,-59.37611111,5.13,246389
"7626",19.92280556,58.25027778,6.09,32116
"7627",20.00736111,-43.04333333,6.14,229977
"7628",19.95386111,40.36805556,5.45,49011
"7629",20.00441667,-37.70222222,5.95,211719
"7630",20.01341667,-45.11305556,5.81,229981
"7631",20.00563889,-33.70388889,5.66,211724
"7632",19.94586111,50.9025,6.43,32130
"7633",19.93205556,58.84611111,4.96,32122
"7634",19.93861111,56.68694444,6.12,32128
"7635",19.97927778,19.49222222,3.47,105500
"7636",19.98963889,1.377777778,6.17,125310
"7637",19.9965,-9.958333333,5.88,163168
"7638",19.96561111,42.26083333,6.43,49031
"7639",20.024,-40.81416667,6.29,229993
"7640",19.97722222,30.98361111,5.49,69188
"7641",19.98625,23.10138889,5.67,88016
"7642",19.97622222,38.10555556,6.32,69193
"7643",20.02330556,-22.73722222,6.01,188829
"7644",20.09244444,-67.32083333,6.07,254721
"7645",20.00091667,17.51666667,5.37,105522
"7646",19.98902778,45.77222222,5.92,49058
"7647",19.99866667,37.04277778,5.19,69231
"7648",20.01636111,8.558055556,5.91,125355
"7649",20.03294444,-13.63694444,5.71,163195
"7650",20.04430556,-27.70972222,4.58,188844
"7651",19.98761111,52.05583333,6.15,32170
"7652",20.05930556,-37.94083333,4.77,211767
"7653",20.01836111,27.75361111,4.64,88071
"7654",19.97463889,63.53416667,5.96,18627
"7655",20.02091667,37.09888889,6.2,69267
"7656",20.02908333,24.80027778,5.88,88088
"7657",20.03372222,24.93805556,5.22,88098
"7658",20.06230556,-22.59555556,6.45,188863
"7659",20.07211111,-32.05638889,4.99,211782
"7660",20.02266667,50.10472222,5.05,49098
"7661",20.067,-7.469722222,6.72,144038
"7662",20.05455556,18.50055556,5.96,105608
"7663",20.13902778,-66.35472222,6.45,254731
"7664",20.05833333,16.03138889,5.67,105615
"7665",20.14544444,-66.18194444,3.56,254733
"7666",19.97830556,70.36694444,6.33,9592
"7667",20.07311111,-0.709444444,5.68,144045
"7668",20.09225,-33,6.53,211798
"7669",20.06897222,7.278055556,5.52,125403
"7670",20.06038889,29.89666667,5.71,88133
"7671",20.08483333,-11.59944444,6.34,163245
"7672",20.06838889,17.07,5.8,105635
"7673",20.12311111,-52.88083333,4.94,246443
"7674",20.12641667,-55.01638889,6.26,246444
"7675",20.09066667,-12.66527778,6.55,163253
"7676",20.02458333,64.82111111,5.27,18658
"7677",20.08294444,23.21027778,6.45,88163
"7678",20.07669444,32.21861111,5.64,69362
"7679",20.08597222,19.99111111,5.1,105659
"7680",20.09069444,15.50027778,6.34,105663
"7681",20.10338889,-4.078333333,6.47,144062
"7682",20.03897222,64.63444444,6.57,18669
"7683",20.08605556,38.47833333,6.19,69377
"7684",20.07466667,48.22972222,6.16,49152
"7685",20.04697222,67.87361111,4.51,18676
"7686",19.9935,76.48138889,6.2,9606
"7687",20.08519444,51.83944444,6.14,32272
"7688",20.11483333,23.61444444,5.07,88212
"7689",20.10605556,35.9725,5.36,69413
"7690",20.13383333,-0.678333333,5.99,144095
"7691",20.18533333,-57.52388889,6.37,246470
"7692",20.08930556,56.34138889,6.21,32276
"7693",20.13063889,9.399722222,6.43,125478
"7694",20.14202778,-10.06277778,6.18,163290
"7695",20.07905556,63.89055556,6.26,18692
"7696",20.13513889,16.66416667,6.42,105733
"7697",20.10383333,53.16583333,5.85,32286
"7698",20.41511111,-83.31055556,6.17,258856
"7699",20.12816667,34.42305556,6.11,69457
"7700",20.14397222,10.72583333,6.31,105743
"7701",20.09244444,61.99555556,5.39,18700
"7702",20.11986111,50.22916667,6.54,32296
"7703",20.18663889,-36.10111111,5.32,211885
"7704",20.08147222,68.02722222,6.28,18699
"7705",20.16572222,20.91527778,6.48,88276
"7706",20.20663889,-42.78055556,6.22,230100
"7707",20.24080556,-63.41583333,6.09,254756
"7708",20.15711111,36.83972222,4.93,69518
"7709",20.18613889,-8.842222222,6.49,144144
"7710",20.18841667,-0.821388889,3.23,144150
"7711",20.17597222,26.90416667,5.52,88295
"7712",20.19941667,-12.3925,6.34,163328
"7713",20.18430556,21.13472222,6.22,88309
"7714",20.23861111,-52.44555556,5.65,246495
"7715",20.20719444,-12.6175,5.85,163337
"7716",20.18919444,21.87555556,6.26,88315
"7717",20.20977778,0.8675,6.27,125567
"7718",20.19666667,26.80888889,5.49,88330
"7719",20.20019444,26.47888889,5.92,88339
"7720",20.22052778,-1.009444444,5.47,144181
"7721",20.20105556,47.73694444,6.92,49314
"7722",20.25483333,-27.03277778,5.73,189065
"7723",20.22794444,24.23888889,6.56,88377
"7724",20.23794444,15.1975,4.95,105878
"7725",20.26405556,-30.00527778,6.3,211940
"7726",20.20883333,51.46361111,6.01,32354
"7727",20.19302778,62.07861111,5.75,18751
"7728",20.27325,-36.45444444,6.39,211948
"7729",20.27402778,-35.19777778,6.53,211950
"7730",20.22166667,46.81583333,4.83,49332
"7731",20.23736111,28.69472222,5.18,88391
"7732",20.3175,-63.23111111,6.27,254772
"7733",20.22855556,43.37916667,6.14,49336
"7734",20.23472222,36.60527778,6.45,69653
"7735",20.22719444,46.74138889,3.79,49337
"7736",20.24222222,36.80638889,4.97,69678
"7737",20.23933333,42.10361111,6.71,49345
"7738",20.273,-12.33694444,6.32,163402
"7739",20.25441667,25.59194444,4.78,88410
"7740",20.22330556,56.56777778,4.3,32378
"7741",20.25838889,23.50861111,5.15,88416
"7742",20.22436111,60.64055556,5.79,18766
"7743",20.25658333,33.72944444,5.66,69701
"7744",20.26280556,27.81416667,4.52,88428
"7745",20.31555556,-47.71083333,6.31,230144
"7746",20.27213889,21.59861111,6.13,88433
"7747",20.29413889,-12.50833333,4.24,163422
"7748",20.30038889,-21.81,5.87,189114
"7749",20.32163889,-47.58027778,6.13,230150
"7750",20.14813889,77.71138889,4.39,9665
"7751",20.25786111,47.71444444,3.98,49385
"7752",20.26761111,38.89777778,6.27,69720
"7753",20.27975,24.67111111,5.32,88451
"7754",20.30091667,-12.54472222,3.57,163427
"7755",20.26205556,50.23277778,6.31,32400
"7756",20.26683333,45.57944444,5.91,49395
"7757",20.2745,37.05638889,6.48,69725
"7758",20.34230556,-55.05083333,6.27,246535
"7759",20.28202778,40.365,5.24,49410
"7760",20.29208333,29.14805556,6.22,88473
"7761",20.32322222,-19.11861111,5.28,163445
"7762",20.29141667,42.72194444,6.29,49425
"7763",20.29644444,38.03305556,4.81,69773
"7764",20.34113889,-29.19722222,6.3,189164
"7765",20.34775,-35.67361111,6.46,212025
"7766",20.36138889,-49.99944444,6.27,246546
"7767",20.30194444,40.73222222,5.84,49438
"7768",20.32869444,-1.078611111,6.06,144296
"7769",20.30794444,37,5.58,69803
"7770",20.31086111,34.98277778,5.17,69806
"7771",20.32477778,13.21694444,6.21,105961
"7772",20.34058333,-6.361666667,6.63,144313
"7773",20.34438889,-12.75916667,4.76,163468
"7774",20.33338889,13.54805556,5.95,105974
"7775",20.34627778,-14.785,6.1,163471
"7776",20.35019444,-14.78138889,3.08,163481
"7777",20.31377778,46.32277778,6.45,49462
"7778",20.33902778,14.56916667,6.13,105988
"7779",20.37430556,-42.04972222,5.59,230177
"7780",20.33927778,17.79305556,5.8,105991
"7781",20.30688889,55.39722222,5.76,32455
"7782",20.33008333,37.1325,6.57,69841
"7783",20.29202778,66.85388889,5.93,18796
"7784",20.33755556,39.40333333,6.23,69856
"7785",20.55486111,-80.965,5.77,258861
"7786",20.33225,46.8375,6.5,49482
"7787",20.39811111,-42.42277778,5.64,230184
"7788",20.38355556,-9.654722222,6.3,144361
"7789",20.36761111,24.44611111,5.54,88580
"7790",20.42747222,-56.735,1.94,246574
"7791",20.34177778,53.59611111,6.18,32491
"7792",20.32686111,62.2575,5.72,18807
"7793",20.38119444,14.55138889,6.17,106042
"7794",20.38630556,5.343055556,5.31,125747
"7795",20.3675,41.13138889,6.39,49524
"7796",20.37047222,40.25666667,2.2,49528
"7797",20.37705556,31.265,6.09,69917
"7798",20.36816667,45.795,5.58,49531
"7799",20.42997222,-40.79638889,6.09,230197
"7800",20.37925,41.02611111,5.93,49546
"7801",20.42411111,-28.66333333,5.85,189264
"7802",20.38208333,42.98333333,6.2,49550
"7803",20.41041667,1.068611111,6.15,125769
"7804",20.335,68.88027778,5.55,18817
"7805",20.35316667,63.98027778,5.69,18826
"7806",20.39769444,32.19,4.43,69950
"7807",20.39566667,37.47638889,5.9,69951
"7808",20.44805556,-37.40305556,6.25,212126
"7809",20.42847222,-2.800277778,6.11,144412
"7810",20.42888889,10.05638889,6.33,125797
"7811",20.42791667,21.40972222,5.66,88664
"7812",20.6385,-81.28888889,5.91,258864
"7813",20.43366667,19.865,6.41,106100
"7814",20.45533333,-18.21166667,5.25,163592
"7815",20.409,53.55194444,6.51,32534
"7816",20.43977778,17.31555556,6.22,106101
"7817",20.47963889,-35.59583333,6.1,212160
"7818",20.41808333,59.6,6.44,32562
"7819",20.47877778,-15.74166667,6.41,163612
"7820",20.46875,8.4375,6.25,125841
"7821",20.47358333,-3.357777778,6.13,144468
"7822",20.481,-17.81361111,4.78,163614
"7823",20.45213889,34.32888889,6.39,70044
"7824",20.47133333,2.936944444,6.21,125843
"7825",20.49202778,-22.39166667,6.16,189345
"7826",20.45952778,38.44027778,5.62,70056
"7827",20.43986111,56.63888889,6.36,32590
"7828",20.45063889,49.38333333,5.69,49643
"7829",20.49791667,-18.58666667,6.74,163625
"7830",20.49830556,-18.58333333,5.94,163626
"7831",20.49416667,-2.885555556,4.91,144495
"7832",20.51577778,-29.1125,6.39,189374
"7833",20.48919444,20.08777778,6.55,106156
"7834",20.48991667,30.36861111,4.01,70095
"7835",20.489,36.45472222,5.88,70096
"7836",20.505,10.89583333,6.08,106172
"7837",20.51786111,-15.05638889,6.12,163645
"7838",20.59769444,-69.61111111,6.11,254820
"7839",20.51613889,20.60583333,6.18,88783
"7840",20.52027778,11.26055556,7.11,106196
"7841",20.49997222,45.92861111,6.41,49704
"7842",20.54788889,-24.94388889,6.36,189416
"7843",20.49086111,56.06805556,5.91,32627
"7844",20.50097222,48.95166667,4.95,49712
"7845",20.53991667,-9.853333333,5.65,163665
"7846",20.56530556,-44.51611111,5.11,230276
"7847",20.51644444,36.93583333,6.19,70135
"7848",20.593,-60.58166667,4.76,254823
"7849",20.53283333,25.80444444,6.34,88808
"7850",20.49302778,62.99416667,4.22,18897
"7851",20.52188889,49.22027778,5.44,49741
"7852",20.55355556,11.30333333,4.03,106230
"7853",20.58208333,-38.08972222,6.44,212246
"7854",20.52252778,52.30972222,6.18,32649
"7855",20.56991667,-13.72111111,6.13,163686
"7856",20.57983333,-30.47361111,6.4,212249
"7857",20.56488889,10.05972222,6.56,125960
"7858",20.56583333,13.02722222,5.38,106248
"7859",20.62647222,-61.53,4.88,254835
"7860",20.52958333,56.78,6.14,32667
"7861",20.54786111,43.19166667,6.6,49772
"7862",20.56944444,20.98527778,6.48,88846
"7863",20.70080556,-76.18055556,6,257838
"7864",20.69547222,-75.35055556,6.55,257836
"7865",20.59227778,-16.52583333,6.19,163712
"7866",20.56505556,35.25083333,4.61,70203
"7867",20.56344444,41.77222222,6.49,49796
"7868",20.50019444,72.53166667,6.27,9793
"7869",20.62611111,-47.29138889,3.11,230300
"7870",20.56525,46.69388889,5.78,49804
"7871",20.58847222,14.67416667,4.68,106274
"7872",20.66427778,-62.90777778,6.22,254844
"7873",20.61211111,-2.55,4.89,144624
"7874",20.60230556,25.8825,6.41,88884
"7875",20.66738889,-60.54888889,5.12,254846
"7876",20.58066667,51.85416667,6.11,32709
"7877",20.63113889,-25.10888889,6.36,189503
"7878",20.62175,0.096944444,6.22,144632
"7879",20.52511111,74.95472222,5.2,9802
"7880",20.61797222,26.46194444,5.59,88903
"7881",20.69919444,-66.76083333,5.15,254854
"7882",20.62583333,14.59527778,3.63,106316
"7883",20.63030556,11.37777778,5.43,106322
"7884",20.63897222,-1.105277778,4.32,144649
"7885",20.6255,31.5725,6.32,70287
"7886",20.63183333,18.26916667,6.25,106329
"7887",20.62572222,31.52194444,6.49,70289
"7888",20.62322222,38.32861111,6.2,70288
"7889",20.65455556,-14.95472222,5.22,163771
"7890",20.65366667,-2.412777778,6.22,144666
"7891",20.64202778,21.20111111,4.82,88944
"7892",20.64552778,13.315,5.72,106342
"7893",20.67216667,-33.43194444,5.47,212333
"7894",20.64219444,24.11611111,5.04,88945
"7895",20.64308333,23.68055556,5.91,88946
"7896",20.65216667,10.08611111,5.05,126059
"7897",20.65691667,0.486388889,5.16,126062
"7898",20.66991667,-23.77388889,6.37,189549
"7899",20.65138889,15.83805556,5.97,106347
"7900",20.6675,-18.13861111,5.1,163779
"7901",20.47072222,81.42277778,5.46,3408
"7902",20.67666667,-26.645,6.51,189559
"7903",20.65294444,21.81722222,6.08,88959
"7904",20.64986111,30.33444444,5.68,70323
"7905",20.67569444,-16.12416667,5.8,163783
"7906",20.66063889,15.91194444,3.77,106357
"7907",20.66438889,11.24972222,6.42,106360
"7908",20.49097222,81.09138889,5.96,3413
"7909",20.68991667,-31.59833333,5.76,212345
"7910",20.69002778,-26,6.28,189575
"7911",20.65925,40.57944444,6.06,49899
"7912",20.65641667,45.66694444,6.58,49898
"7913",20.74930556,-66.20305556,3.42,254862
"7914",20.67922222,19.93527778,6.45,106373
"7915",20.71472222,-39.55861111,6.29,212369
"7916",20.65005556,56.005,6.48,32763
"7917",20.67672222,29.80527778,6.08,88997
"7918",20.68783333,14.58305556,5.99,106384
"7919",20.66752778,43.45861111,5.95,49912
"7920",20.73397222,-51.92111111,4.51,246709
"7921",20.68405556,32.30722222,5.51,70362
"7922",20.68344444,39.08222222,6.51,70367
"7923",20.6995,17.52138889,6.22,106396
"7924",20.69052778,45.28027778,1.25,49941
"7925",20.67163889,60.50527778,6.01,18979
"7926",20.69902778,41.71694444,5.67,49946
"7927",20.70616667,35.45611111,6.66,70406
"7928",20.72430556,15.07444444,4.43,106425
"7929",20.7035,50.34,5.39,32809
"7930",20.48419444,83.62555556,6.19,3418
"7931",20.75366667,-27.24722222,6.5,189641
"7932",20.72338889,35.58777778,6.47,70423
"7933",20.77225,-39.19916667,5.5,212416
"7934",20.82169444,-68.77638889,5.41,254871
"7935",20.77183333,-36.12027778,6.49,212417
"7936",20.76825,-25.27083333,4.14,189664
"7937",20.76944444,-21.51416667,5.93,189667
"7938",20.71102778,60.60138889,6.15,18998
"7939",20.74791667,25.27055556,4.91,89084
"7940",20.72041667,57.11416667,6.32,32832
"7941",20.75783333,18.09027778,6.38,106458
"7942",20.76102778,30.71972222,4.22,70467
"7943",20.80811111,-43.98861111,5.11,230379
"7944",20.73944444,56.48805556,5.78,32849
"7945",20.71972222,66.6575,5.58,19004
"7946",20.78433333,-2.486666667,6.27,144802
"7947",20.77741667,16.12444444,5.14,106475
"7948",20.77763889,16.12416667,4.27,106476
"7949",20.77019444,33.97027778,2.46,70474
"7950",20.79461111,-9.495833333,3.77,144810
"7951",20.79561111,-5.027777778,4.42,144814
"7952",20.82472222,-46.22694444,4.89,230391
"7953",20.79675,6.008333333,5.58,126222
"7954",20.79661111,3.306666667,6.4,126221
"7955",20.75586111,57.57972222,4.51,32862
"7956",20.78633333,34.37416667,4.92,70499
"7957",20.75483333,61.83888889,3.43,19019
"7958",20.77736111,46.53166667,6.3,50050
"7959",20.86063889,-62.42916667,6.28,254883
"7960",20.86077778,-62.42916667,6.59,254884
"7961",20.82155556,-25.78138889,5.86,189733
"7962",20.77255556,52.99527778,6.33,32877
"7963",20.79013889,36.49083333,4.53,70505
"7964",20.82236111,-18.03583333,6.21,163910
"7965",20.83280556,-33.77972222,4.9,212472
"7966",20.78911111,45.57972222,6.4,50060
"7967",20.74252778,69.75194444,6.41,19018
"7968",20.85836111,-51.60833333,5.05,246762
"7969",20.79702778,47.83194444,5.57,50073
"7970",20.84641667,-32.05444444,6.36,212487
"7971",20.85019444,-37.91333333,5.52,212488
"7972",20.798,52.40722222,6.27,32897
"7973",20.82716667,12.54527778,5.98,106536
"7974",20.83008333,7.864166667,6.33,126265
"7975",20.83308333,5.544722222,6.21,126267
"7976",20.84494444,-12.545,5.88,163924
"7977",20.81563889,46.11416667,4.84,50099
"7978",20.81186111,51.91055556,6.29,32908
"7979",20.86633333,-33.17722222,6.04,212499
"7980",20.86369444,-26.91916667,4.11,189781
"7981",20.84361111,18.05138889,6.52,106562
"7982",20.85713889,-5.626388889,5.99,144877
"7983",20.83186111,46.66111111,6.33,50119
"7984",20.83469444,44.05944444,5.04,50121
"7985",20.86908333,-5.506944444,5.55,144889
"7986",20.9135,-58.45416667,3.65,246784
"7987",20.8945,-39.81,5.35,212522
"7988",20.85783333,28.25055556,5.77,89216
"7989",20.88366667,-23.78305556,6.33,189801
"7990",20.87755556,-8.983333333,4.73,144895
"7991",20.89027778,-30.71861111,6.35,212521
"7992",20.90972222,-50.72777778,6.24,246786
"7993",20.8215,64.04222222,6.45,19051
"7994",20.88488889,-11.57361111,6.38,163953
"7995",20.86880556,27.09694444,4.59,89228
"7996",20.86675,32.84916667,6.44,70596
"7997",20.90188889,-27.92555556,6.41,189815
"7998",20.89955556,-6.889722222,6.44,144915
"7999",20.88538889,29.64944444,6.34,89241
"8000",20.91330556,-17.92305556,5.78,163975
"8001",20.88744444,44.38722222,4.78,50180
"8002",20.70977778,82.53111111,5.75,3458
"8003",20.8885,45.18194444,5.45,50182
"8004",20.89066667,42.41027778,6.66,50183
"8005",20.89830556,33.43777778,5.47,70645
"8006",20.91891667,-1.373333333,6.55,144941
"8007",20.90622222,28.52194444,6.56,89265
"8008",20.90933333,28.0575,5.01,89272
"8009",20.90619444,40.70305556,6.7,50209
"8010",20.92797222,4.532777778,6.05,126373
"8011",20.92686111,13.72138889,5.17,106665
"8012",20.92738889,12.56861111,5.58,106666
"8013",20.94647222,-26.29638889,5.7,189856
"8014",20.93841667,-3.561388889,6.57,144957
"8015",20.94833333,-9.6975,5.51,144968
"8016",20.79261111,80.55222222,5.39,3467
"8017",20.95294444,0.463611111,6.05,126396
"8018",20.96127778,-16.03166667,5.87,164013
"8019",21.02447222,-68.20972222,6.37,254918
"8020",20.9305,47.41777778,5.67,50246
"8021",21.07861111,-77.02388889,5.15,257879
"8022",20.93691667,51.075,6.63,33001
"8023",20.94297222,44.925,5.96,50263
"8024",20.97830556,-14.48277778,6.01,164027
"8025",20.94041667,50.72861111,5.81,33004
"8026",20.94052778,49.19583333,5.9,50262
"8027",21.00597222,-51.26527778,5.76,246820
"8028",20.95288889,41.16722222,3.94,50274
"8029",20.93805556,56.8875,6.23,33005
"8030",20.97386111,10.83916667,5.48,106712
"8031",20.99991667,-36.12972222,6.11,212608
"8032",20.97122222,22.32583333,5.31,89332
"8033",20.99336111,-19.03527778,6.25,164043
"8034",20.98455556,4.293611111,5.23,126428
"8035",20.97208333,44.47166667,5.55,50298
"8036",20.97522222,41.94027778,6.16,50303
"8037",20.99744444,16.82416667,6.66,106738
"8038",21.00108333,7.516388889,5.99,126447
"8039",21.02152778,-32.25777778,4.67,212636
"8040",20.97502778,50.46222222,5.61,33034
"8041",21.00938889,-4.730277778,6.21,145022
"8042",21.03683333,-43.00194444,6.64,230492
"8043",20.91230556,75.92555556,6.05,9911
"8044",21.00769444,19.32944444,5.65,106747
"8045",21.02925,-26.88111111,6.05,189942
"8046",21.04088889,-38.53055556,5.94,212653
"8047",20.99711111,47.52111111,4.74,50335
"8048",21.04944444,-38.63166667,5.3,212666
"8049",20.99038889,59.43861111,5.51,33048
"8050",21.05283333,-27.73194444,6.25,189966
"8051",21.02025,36.02611111,5.97,70794
"8052",21.14663889,-76.2125,6.58,257887
"8053",21.01969444,46.15583333,5.37,50359
"8054",21.04988889,-0.924722222,6.5,145050
"8055",21.08727778,-54.72722222,5.16,246854
"8056",21.05083333,1.531944444,6.25,126491
"8057",21.0505,14.73,6.31,106796
"8058",21.06794444,-5.823333333,7.31,145064
"8059",21.06797222,-5.823055556,5.89,145065
